"id","Behavior","Quadrant","Side","Wall_Corner_Facing","Touching_Wall","Head_Up","Start_Time","End_Time","Trial","Turtle","total_seconds","treatment","experiment_group","Species"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Swimming","FC","Control","FCC","Yes","No",03:53:00,03:57:00,"Trial_3","79",4,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Swimming","FC","Control","CW","Yes","No",03:57:00,04:01:00,"Trial_3","79",4,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Swimming","FC","Control","FCC","Yes","No",04:01:00,04:12:00,"Trial_3","79",11,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Swimming","FC","Control","CW","Yes","No",04:12:00,04:14:00,"Trial_3","79",2,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Sitting","FC","Control","CW","Yes","No",04:14:00,04:20:00,"Trial_3","79",6,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Swimming","FC","Control","CW","Yes","No",04:20:00,04:22:00,"Trial_3","79",2,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Swimming","FC","Control","FCC","Yes","No",04:22:00,04:24:00,"Trial_3","79",2,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Swimming","FC","Control","CW","Yes","No",04:24:00,04:46:00,"Trial_3","79",22,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Sitting","FC","Control","CW","Yes","No",04:46:00,04:49:00,"Trial_3","79",3,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Swimming","FC","Control","CW","Yes","No",04:49:00,05:30:00,"Trial_3","79",41,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Swimming","FC","Control","FCC","Yes","No",05:30:00,05:32:00,"Trial_3","79",2,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_79_T3.csv","Swimming","FC","Control","CW","Yes","No",05:32:00,05:35:00,"Trial_3","79",3,"10","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:14:00,00:19:00,"Prelim_Trial","80",5,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FSC","Yes","No",00:19:00,00:22:00,"Prelim_Trial","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","SW","Yes","Yes",00:22:00,00:24:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:24:00,00:26:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",00:26:00,00:28:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Sitting","FS","Stimulus","FNW","Yes","Yes",00:28:00,00:34:00,"Prelim_Trial","80",6,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:34:00,00:40:00,"Prelim_Trial","80",6,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Sitting","FS","Stimulus","FNW","Yes","Yes",00:40:00,00:51:00,"Prelim_Trial","80",11,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","CW","No","No",00:51:00,00:52:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:52:00,00:53:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","No",00:53:00,01:05:00,"Prelim_Trial","80",12,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","CW","No","No",01:05:00,01:06:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","BCC","No","No",01:06:00,01:08:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BC","Control","BCC","No","No",01:08:00,01:12:00,"Prelim_Trial","80",4,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BC","Control","BCC","Yes","No",01:12:00,01:13:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BC","Control","CW","Yes","No",01:13:00,01:17:00,"Prelim_Trial","80",4,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BC","Control","CW","Yes","Yes",01:17:00,01:19:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Sitting","BC","Control","CW","Yes","Yes",01:19:00,01:26:00,"Prelim_Trial","80",7,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BC","Control","CW","Yes","No",01:26:00,01:27:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BC","Control","BNW","Yes","No",01:27:00,01:34:00,"Prelim_Trial","80",7,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Sitting","BC","Control","BNW","Yes","Yes",01:34:00,01:47:00,"Prelim_Trial","80",13,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BC","Control","BNW","Yes","No",01:47:00,01:49:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BC","Control","SW","No","No",01:49:00,01:50:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","SW","No","No",01:50:00,01:52:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","SW","No","No",01:52:00,01:55:00,"Prelim_Trial","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",01:55:00,01:56:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","SW","No","No",01:56:00,01:58:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Sitting","FS","Stimulus","SW","No","Yes",01:58:00,02:15:00,"Prelim_Trial","80",17,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FSC","Yes","No",02:15:00,02:16:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:16:00,02:25:00,"Prelim_Trial","80",9,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",02:25:00,02:31:00,"Prelim_Trial","80",6,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Sitting","FS","Stimulus","FNW","No","Yes",02:31:00,02:37:00,"Prelim_Trial","80",6,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:37:00,02:45:00,"Prelim_Trial","80",8,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","SW","No","No",02:45:00,02:46:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","SW","No","Yes",02:46:00,02:47:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",02:47:00,02:52:00,"Prelim_Trial","80",5,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","No",02:52:00,02:54:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",02:54:00,02:57:00,"Prelim_Trial","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","No",02:57:00,03:00:00,"Prelim_Trial","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",03:00:00,03:04:00,"Prelim_Trial","80",4,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","No",03:04:00,03:06:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",03:06:00,03:08:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",03:08:00,03:10:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Sitting","FS","Stimulus","FNW","Yes","Yes",03:10:00,03:12:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",03:12:00,03:13:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",03:13:00,03:14:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","No",03:14:00,03:16:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",03:16:00,03:19:00,"Prelim_Trial","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","CW","Yes","Yes",03:19:00,03:20:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FCC","Yes","Yes",03:20:00,03:22:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FCC","Yes","No",03:22:00,03:26:00,"Prelim_Trial","80",4,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",03:26:00,03:31:00,"Prelim_Trial","80",5,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","No",03:31:00,03:35:00,"Prelim_Trial","80",4,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",03:35:00,03:40:00,"Prelim_Trial","80",5,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",03:40:00,03:42:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",03:42:00,03:44:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Sitting","FC","Control","FNW","No","Yes",03:44:00,03:49:00,"Prelim_Trial","80",5,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FCC","Yes","No",03:49:00,03:50:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","CW","No","No",03:50:00,03:51:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BC","Control","BNW","No","No",03:51:00,03:53:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BC","Control","BNW","Yes","No",03:53:00,03:57:00,"Prelim_Trial","80",4,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BS","Stimulus","BNW","Yes","No",03:57:00,03:59:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Sitting","BS","Stimulus","BNW","No","Yes",03:59:00,04:06:00,"Prelim_Trial","80",7,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BS","Stimulus","BSC","No","No",04:06:00,04:09:00,"Prelim_Trial","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","BS","Stimulus","SW","Yes","No",04:09:00,04:10:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","No","No",04:10:00,04:11:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",04:11:00,04:16:00,"Prelim_Trial","80",5,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","No",04:16:00,04:17:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",04:17:00,04:20:00,"Prelim_Trial","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","No",04:20:00,04:23:00,"Prelim_Trial","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",04:23:00,04:31:00,"Prelim_Trial","80",8,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",04:31:00,04:35:00,"Prelim_Trial","80",4,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",04:35:00,04:37:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","No",04:37:00,04:40:00,"Prelim_Trial","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",04:40:00,04:43:00,"Prelim_Trial","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FCC","Yes","Yes",04:43:00,04:44:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","No",04:44:00,04:49:00,"Prelim_Trial","80",5,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",04:49:00,04:51:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",04:51:00,04:55:00,"Prelim_Trial","80",4,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",04:55:00,04:57:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",04:57:00,05:01:00,"Prelim_Trial","80",4,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FS","Stimulus","FNW","Yes","No",05:01:00,05:04:00,"Prelim_Trial","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",05:04:00,05:08:00,"Prelim_Trial","80",4,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","No",05:08:00,05:09:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",05:09:00,05:11:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FCC","Yes","No",05:11:00,05:13:00,"Prelim_Trial","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_PT.csv","Swimming","FC","Control","FNW","Yes","Yes",05:13:00,05:14:00,"Prelim_Trial","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FS","Stimulus","FNW","Yes","Yes",00:14:00,00:20:00,"Trial_1","80",6,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FS","Stimulus","FSC","No","No",00:20:00,00:22:00,"Trial_1","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FS","Stimulus","SW","Yes","No",00:22:00,00:24:00,"Trial_1","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FS","Stimulus","FSC","Yes","No",00:24:00,00:26:00,"Trial_1","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FS","Stimulus","FSC","No","Yes",00:26:00,00:33:00,"Trial_1","80",7,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FS","Stimulus","FNW","Yes","No",00:33:00,00:35:00,"Trial_1","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FC","Control","FNW","Yes","No",00:35:00,00:44:00,"Trial_1","80",9,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FC","Control","FNW","Yes","Yes",00:44:00,00:47:00,"Trial_1","80",3,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Sitting","FC","Control","FNW","Yes","Yes",00:47:00,00:51:00,"Trial_1","80",4,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FC","Control","FNW","Yes","No",00:51:00,01:00:00,"Trial_1","80",9,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FC","Control","FNW","Yes","Yes",01:00:00,01:02:00,"Trial_1","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FC","Control","FNW","Yes","No",01:02:00,01:03:00,"Trial_1","80",1,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FC","Control","CW","No","No",01:03:00,01:05:00,"Trial_1","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FC","Control","FNW","Yes","No",01:05:00,01:10:00,"Trial_1","80",5,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FC","Control","FNW","Yes","Yes",01:10:00,01:12:00,"Trial_1","80",2,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FC","Control","FNW","Yes","No",01:12:00,01:17:00,"Trial_1","80",5,"0","4","painted"
"C:/Users/annak/OneDrive/Documents/GitHub/IMI_Chemical_Cue_Detection/data/painted_turtles/Cp_80_T1.csv","Swimming","FC","Control","CW","No","No",01:17:00,01:18:00,"Trial_1","80",1,"0","4","painted"
